movie_title,genres,production_budget,worldwide_gross,Revenue,domestic_gross,start_year,release_date,runtime_minutes,averagerating,numvotes
Life,"Horror,Sci-Fi,Thriller",75000000.0,73521587.0,-1478413.0,64062587.0,2017,16-04-1999,104.0,6.6,182840
Life,Documentary,58000000.0,100929666.0,42929666.0,30234022.0,2010,24-03-2017,75.0,7.8,5
Life,"Biography,Drama",58000000.0,100929666.0,42929666.0,30234022.0,2015,24-03-2017,111.0,6.1,6604
Life,"Horror,Sci-Fi,Thriller",58000000.0,100929666.0,42929666.0,30234022.0,2017,24-03-2017,104.0,6.6,182840
Killers,"Action,Comedy,Romance",75000000.0,95572749.0,20572749.0,47059963.0,2010,04-06-2010,100.0,5.4,82237
Killers,"Action,Crime,Drama",75000000.0,95572749.0,20572749.0,47059963.0,2014,04-06-2010,137.0,6.5,4472
Sucker Punch,"Action,Adventure,Fantasy",75000000.0,89758389.0,14758389.0,36392502.0,2011,25-03-2011,110.0,6.1,218371
Hostage,Thriller,75000000.0,77636443.0,2636443.0,34636443.0,2012,11-03-2005,91.0,5.7,446
Hostage,"Comedy,Drama,History",75000000.0,77636443.0,2636443.0,34636443.0,2014,11-03-2005,97.0,6.3,101
Inferno,Thriller,75000000.0,219519367.0,144519367.0,34343574.0,2010,28-10-2016,100.0,6.3,50
Inferno,"Action,Adventure,Crime",75000000.0,219519367.0,144519367.0,34343574.0,2016,28-10-2016,121.0,6.2,138978
Inferno,Drama,75000000.0,219519367.0,144519367.0,34343574.0,2014,28-10-2016,113.0,6.3,183
Virus,"Drama,Thriller",75000000.0,30626690.0,-44373310.0,14010690.0,2019,15-01-1999,152.0,8.6,372
Minions,"Adventure,Animation,Comedy",74000000.0,1160336173.0,1086336173.0,336045770.0,2015,10-07-2015,91.0,6.4,193917
The SpongeBob Movie: Sponge Out of Water,"Adventure,Animation,Comedy",74000000.0,311013181.0,237013181.0,162994032.0,2015,06-02-2015,92.0,6.0,43560
Unbreakable,"Adventure,Biography,Documentary",73243106.0,248099143.0,174856037.0,94999143.0,2014,22-11-2000,80.0,7.2,48
The Angry Birds Movie,"Action,Animation,Comedy",73000000.0,352327887.0,279327887.0,107509366.0,2016,20-05-2016,97.0,6.3,69624
Driven,"Biography,Drama,Thriller",72000000.0,54616869.0,-17383131.0,32616869.0,2018,27-04-2001,108.0,6.6,118
Olympus Has Fallen,"Action,Thriller",70000000.0,172878928.0,102878928.0,98927592.0,2013,22-03-2013,119.0,6.5,235443
War Horse,"Drama,History,War",70000000.0,156815529.0,86815529.0,79883359.0,2011,25-12-2011,146.0,7.2,136447
The Monuments Men,"Comedy,Drama,History",70000000.0,158702748.0,88702748.0,78031620.0,2014,07-02-2014,118.0,6.1,117638
Storks,"Adventure,Animation,Comedy",70000000.0,183353431.0,113353431.0,72679278.0,2016,23-09-2016,87.0,6.8,50448
Big Fish,Action,70000000.0,123954323.0,53954323.0,66432867.0,2012,10-12-2003,103.0,4.0,32
Wolf,"Action,Crime,Drama",70000000.0,131011757.0,61011757.0,65011757.0,2010,17-06-1994,98.0,4.7,87
Wolf,"Drama,Family",70000000.0,131011757.0,61011757.0,65011757.0,2012,17-06-1994,87.0,6.9,142
Wolf,"Crime,Drama,Thriller",70000000.0,131011757.0,61011757.0,65011757.0,2013,17-06-1994,122.0,7.3,3245
Wolf,Drama,70000000.0,131011757.0,61011757.0,65011757.0,2018,17-06-1994,85.0,4.1,34
Wolf,"Action,Thriller,War",70000000.0,131011757.0,61011757.0,65011757.0,2018,17-06-1994,80.0,7.3,1555
The Lego Ninjago Movie,"Action,Adventure,Animation",70000000.0,122737201.0,52737201.0,59281555.0,2017,22-09-2017,101.0,6.0,18926
Dracula Untold,"Action,Drama,Fantasy",70000000.0,220241723.0,150241723.0,55991880.0,2014,10-10-2014,92.0,6.3,164829
The Guardian,"Action,Mystery,Sci-Fi",70000000.0,94973540.0,24973540.0,55011732.0,2016,29-09-2006,72.0,6.7,19
The Guardian,"Action,Animation,Fantasy",70000000.0,94973540.0,24973540.0,55011732.0,2017,29-09-2006,93.0,7.1,581
The Dilemma,"Comedy,Drama",70000000.0,70546865.0,546865.0,48475290.0,2011,14-01-2011,111.0,5.3,48148
The Siege,Documentary,70000000.0,116625798.0,46625798.0,40934175.0,2011,06-11-1998,88.0,7.2,20
Rock of Ages,"Comedy,Drama,Musical",70000000.0,61031932.0,-8968068.0,38518613.0,2012,15-06-2012,123.0,5.9,69910
Bad Company,Thriller,70000000.0,69157016.0,-842984.0,30157016.0,2010,07-06-2002,87.0,5.1,10
Bad Company,Action,70000000.0,69157016.0,-842984.0,30157016.0,2018,07-06-2002,90.0,3.3,71
The Finest Hours,"Action,Drama,History",70000000.0,49252761.0,-20747239.0,27569558.0,2016,29-01-2016,117.0,6.8,55981
Escape Plan,"Action,Crime,Mystery",70000000.0,103735965.0,33735965.0,25135965.0,2013,18-10-2013,115.0,6.7,211587
Killer Elite,"Action,Crime,Thriller",70000000.0,65409046.0,-4590954.0,25124986.0,2011,23-09-2011,116.0,6.5,117711
The Legend of Hercules,"Action,Adventure,Fantasy",70000000.0,58953319.0,-11046681.0,18848538.0,2014,10-01-2014,99.0,4.2,50352
Next,Documentary,70000000.0,73591500.0,3591500.0,18211013.0,2015,27-04-2007,72.0,8.0,11
Blackhat,"Action,Crime,Thriller",70000000.0,19665004.0,-50334996.0,8005980.0,2015,16-01-2015,133.0,5.4,48427
Despicable Me,"Animation,Comedy,Family",69000000.0,543464573.0,474464573.0,251513985.0,2010,09-07-2010,95.0,7.7,464511
Dinner for Schmucks,Comedy,69000000.0,86796502.0,17796502.0,73026337.0,2010,30-07-2010,114.0,5.9,91546
Red Sparrow,"Action,Drama,Thriller",69000000.0,145951861.0,76951861.0,46874505.0,2018,02-03-2018,140.0,6.6,136738
The Twilight Saga: Eclipse,"Adventure,Drama,Fantasy",68000000.0,706102828.0,638102828.0,300531751.0,2010,30-06-2010,124.0,5.0,211733
Ted 2,Comedy,68000000.0,217214143.0,149214143.0,81476385.0,2015,26-06-2015,115.0,6.3,165843
Hall Pass,"Comedy,Romance",68000000.0,87173475.0,19173475.0,45060734.0,2011,25-02-2011,105.0,5.9,113775
Dreamcatcher,"Crime,Documentary,Drama",68000000.0,75685268.0,7685268.0,33685268.0,2015,21-03-2003,104.0,7.1,395
Downsizing,"Drama,Sci-Fi",68000000.0,54462971.0,-13537029.0,24449754.0,2017,22-12-2017,135.0,5.7,74815
Abraham Lincoln: Vampire Hunter,"Action,Fantasy,Horror",67500000.0,137489730.0,69989730.0,37519139.0,2012,22-06-2012,105.0,5.9,142853
Last Man Standing,"Biography,Crime,Documentary",67000000.0,18115927.0,-48884073.0,18115927.0,2010,20-09-1996,85.0,5.2,22
Need for Speed,"Action,Crime,Thriller",66000000.0,194169619.0,128169619.0,43568507.0,2014,14-03-2014,132.0,6.5,154909
What Women Want,"Comedy,Romance,Sci-Fi",65000000.0,374105123.0,309105123.0,182805123.0,2011,15-12-2000,116.0,5.6,1152
Lincoln,"Biography,Drama,History",65000000.0,273346281.0,208346281.0,182207973.0,2012,09-11-2012,150.0,7.4,228701
Ice Age,"Crime,Drama,Family",65000000.0,386116343.0,321116343.0,176387405.0,2015,15-03-2002,106.0,6.2,754
Hotel Transylvania 3: Summer Vacation,"Adventure,Animation,Comedy",65000000.0,527079962.0,462079962.0,167500092.0,2018,13-07-2018,97.0,6.3,42299
Unbroken,"Biography,Drama,Sport",65000000.0,163527824.0,98527824.0,115637895.0,2014,25-12-2014,137.0,7.2,129981
Due Date,"Adventure,Comedy",65000000.0,211739043.0,146739043.0,100539043.0,2010,05-11-2010,95.0,6.5,303523
Annie,"Comedy,Drama,Family",65000000.0,139829625.0,74829625.0,85911262.0,2014,19-12-2014,118.0,5.3,31241
The Kid,Drama,65000000.0,69688384.0,4688384.0,69688384.0,2010,07-07-2000,111.0,6.9,1206
The Kid,"Comedy,Drama,Family",65000000.0,69688384.0,4688384.0,69688384.0,2015,07-07-2000,49.0,6.4,16
The Kid,"Biography,Drama,Western",65000000.0,69688384.0,4688384.0,69688384.0,2019,07-07-2000,100.0,6.0,1573
The Dictator,Comedy,65000000.0,180148897.0,115148897.0,59650222.0,2012,16-05-2012,83.0,6.4,250976
This Means War,"Action,Comedy,Romance",65000000.0,156974557.0,91974557.0,54760791.0,2012,17-02-2012,103.0,6.3,167438
Focus,"Comedy,Crime,Drama",65000000.0,168065700.0,103065700.0,53862963.0,2015,27-02-2015,105.0,6.6,192147
Focus,Comedy,65000000.0,168065700.0,103065700.0,53862963.0,2014,27-02-2015,87.0,6.8,54
Red Dawn,"Action,Sci-Fi,Thriller",65000000.0,48164150.0,-16835850.0,44806783.0,2012,21-11-2012,93.0,5.4,69599
Everest,"Action,Adventure,Biography",65000000.0,221297061.0,156297061.0,43482270.0,2015,18-09-2015,121.0,7.1,181133
Resident Evil: Retribution,"Action,Horror,Sci-Fi",65000000.0,240647629.0,175647629.0,42345531.0,2012,14-09-2012,95.0,5.4,125191
The Missing,"Action,Crime,Thriller",65000000.0,38253433.0,-26746567.0,26900336.0,2017,26-11-2003,95.0,5.2,134
"I, Frankenstein","Action,Fantasy,Horror",65000000.0,74575290.0,9575290.0,19075290.0,2014,24-01-2014,92.0,5.1,74910
Sin City: A Dame to Kill For,"Crime,Thriller",65000000.0,40650842.0,-24349158.0,13757804.0,2014,22-08-2014,102.0,6.5,140666
Live by Night,"Action,Crime,Drama",65000000.0,21774432.0,-43225568.0,10378555.0,2016,25-12-2016,129.0,6.4,47243
Air Strike,"Action,Adventure,Drama",65000000.0,516279.0,-64483721.0,0.0,2018,26-10-2018,120.0,3.3,2536
Hop,"Adventure,Animation,Comedy",63000000.0,188657593.0,125657593.0,108085305.0,2011,01-04-2011,95.0,5.4,28893
American Assassin,"Action,Thriller",63000000.0,68310140.0,5310140.0,36249674.0,2017,15-09-2017,112.0,6.2,57793
The Hateful Eight,"Crime,Drama,Mystery",62000000.0,147864886.0,85864886.0,54117416.0,2015,25-12-2015,168.0,7.8,434966
Gone Girl,"Drama,Mystery,Thriller",61000000.0,368567189.0,307567189.0,167767189.0,2014,03-10-2014,149.0,8.1,761592
Maze Runner: The Scorch Trials,"Action,Sci-Fi,Thriller",61000000.0,310566162.0,249566162.0,81697192.0,2015,18-09-2015,131.0,6.3,201143
2 Guns,"Action,Comedy,Crime",61000000.0,132493015.0,71493015.0,75612460.0,2013,02-08-2013,109.0,6.7,182025
The Lego Movie,"Action,Adventure,Animation",60000000.0,457729388.0,397729388.0,257784718.0,2014,07-02-2014,100.0,7.8,304179
Sully,"Biography,Drama",60000000.0,238524556.0,178524556.0,125070033.0,2016,09-09-2016,96.0,7.5,202718
Red,Drama,60000000.0,196439693.0,136439693.0,90380162.0,2014,15-10-2010,107.0,8.4,8
Red,Drama,60000000.0,196439693.0,136439693.0,90380162.0,2018,15-10-2010,90.0,8.1,26
Eat Pray Love,"Drama,Romance",60000000.0,206598789.0,146598789.0,80574010.0,2010,13-08-2010,133.0,5.8,77709
Jack Reacher,"Action,Crime,Thriller",60000000.0,217370736.0,157370736.0,80070736.0,2012,21-12-2012,130.0,7.0,284547
Contagion,"Action,Drama,Thriller",60000000.0,137551594.0,77551594.0,75658097.0,2011,09-09-2011,106.0,6.6,201536
London Has Fallen,"Action,Thriller",60000000.0,195194085.0,135194085.0,62524260.0,2016,04-03-2016,99.0,5.9,124757
Hellboy,"Action,Adventure,Fantasy",60000000.0,99823958.0,39823958.0,59623958.0,2019,02-04-2004,120.0,5.4,19534
Hellboy,"Action,Adventure,Fantasy",50000000.0,40725492.0,-9274508.0,21903748.0,2019,12-04-2019,120.0,5.4,19534
Jack Reacher: Never Go Back,"Action,Thriller",60000000.0,159946489.0,99946489.0,58697076.0,2016,21-10-2016,118.0,6.1,121892
Baywatch,"Action,Comedy,Crime",60000000.0,175863783.0,115863783.0,58060186.0,2017,25-05-2017,116.0,5.6,137528
Joy,Drama,60000000.0,101134059.0,41134059.0,56451232.0,2010,25-12-2015,75.0,6.1,233
Joy,Drama,60000000.0,101134059.0,41134059.0,56451232.0,2015,25-12-2015,124.0,6.6,118086
Joy,Drama,60000000.0,101134059.0,41134059.0,56451232.0,2016,25-12-2015,80.0,7.1,34
Joy,Drama,60000000.0,101134059.0,41134059.0,56451232.0,2018,25-12-2015,99.0,6.5,430
ParaNorman,"Adventure,Animation,Comedy",60000000.0,108119662.0,48119662.0,56003051.0,2012,17-08-2012,92.0,7.0,87250
The Boxtrolls,"Adventure,Animation,Comedy",60000000.0,111946251.0,51946251.0,50837305.0,2014,26-09-2014,96.0,6.8,50763
The Dark Tower,"Action,Adventure,Fantasy",60000000.0,113461527.0,53461527.0,50701325.0,2017,04-08-2017,95.0,5.7,107518
Jack Ryan: Shadow Recruit,"Action,Drama,Thriller",60000000.0,131377412.0,71377412.0,50577412.0,2014,17-01-2014,105.0,6.2,114913
Vice,"Action,Adventure,Sci-Fi",60000000.0,70883171.0,10883171.0,47836282.0,2015,25-12-2018,96.0,4.2,14436
Vice,"Biography,Comedy,Drama",60000000.0,70883171.0,10883171.0,47836282.0,2018,25-12-2018,132.0,7.2,72855
Gangster Squad,"Action,Crime,Drama",60000000.0,104100903.0,44100903.0,46000903.0,2013,11-01-2013,113.0,6.7,195560
Smurfs: The Lost Village,"Adventure,Animation,Comedy",60000000.0,197578586.0,137578586.0,45020282.0,2017,07-04-2017,90.0,6.0,15612
First Man,"Biography,Drama,History",60000000.0,105203825.0,45203825.0,44936545.0,2018,12-10-2018,141.0,7.4,120009
First Man,Documentary,60000000.0,105203825.0,45203825.0,44936545.0,2017,12-10-2018,92.0,6.6,186
Edge of Darkness,"Crime,Drama,Mystery",60000000.0,82812456.0,22812456.0,43313890.0,2010,29-01-2010,117.0,6.6,84753
Duplicity,Mystery,60000000.0,81079566.0,21079566.0,40572825.0,2016,20-03-2009,71.0,8.1,8
State of Play,"Documentary,Drama,Sport",60000000.0,88832210.0,28832210.0,37017955.0,2013,17-04-2009,87.0,6.5,156
Trouble with the Curve,"Drama,Sport",60000000.0,47818913.0,-12181087.0,35763137.0,2012,21-09-2012,111.0,6.8,56129
Almost Famous,"Comedy,Drama,Family",60000000.0,47371191.0,-12628809.0,32522352.0,2017,15-09-2000,95.0,4.1,23
Cold Pursuit,"Action,Crime,Drama",60000000.0,62599159.0,2599159.0,32138862.0,2019,08-02-2019,119.0,6.2,27648
The Mortal Instruments: City of Bones,"Action,Fantasy,Horror",60000000.0,75965567.0,15965567.0,31165421.0,2013,21-08-2013,130.0,5.9,121936
Dragonfly,"Crime,Drama,Thriller",60000000.0,30063805.0,-29936195.0,30063805.0,2015,22-02-2002,80.0,6.3,40
Dragonfly,"Action,Adventure,Sci-Fi",60000000.0,30063805.0,-29936195.0,30063805.0,2013,22-02-2002,75.0,9.0,5
Dragonfly,Drama,60000000.0,30063805.0,-29936195.0,30063805.0,2016,22-02-2002,76.0,4.8,104
Priest,"Action,Adventure,Fantasy",60000000.0,84154026.0,24154026.0,29136626.0,2011,13-05-2011,87.0,5.7,108320
Supernova,Drama,60000000.0,14816494.0,-45183506.0,14218868.0,2014,14-01-2000,90.0,5.7,233
Supernova,"Drama,Mystery,Sci-Fi",60000000.0,14816494.0,-45183506.0,14218868.0,2014,14-01-2000,135.0,6.6,274
Rock Dog,"Adventure,Animation,Comedy",60000000.0,24148488.0,-35851512.0,9420546.0,2016,24-02-2017,90.0,5.9,3991
Mortdecai,"Action,Comedy,Crime",60000000.0,30396134.0,-29603866.0,7696134.0,2015,23-01-2015,107.0,5.5,61366
The Ridiculous 6,"Comedy,Western",60000000.0,0.0,-60000000.0,0.0,2015,11-12-2015,119.0,4.8,38694
Midway,"Documentary,Family",59500000.0,0.0,-59500000.0,0.0,2013,08-11-2019,85.0,7.3,43
Sherlock Gnomes,"Adventure,Animation,Comedy",59000000.0,87527651.0,28527651.0,43242871.0,2018,23-03-2018,86.0,5.1,8030
The Kid Who Would Be King,"Action,Adventure,Family",59000000.0,28348446.0,-30651554.0,16790790.0,2019,25-01-2019,120.0,6.0,8044
Deadpool,"Action,Adventure,Comedy",58000000.0,801025593.0,743025593.0,363070709.0,2016,12-02-2016,108.0,8.0,820847
American Sniper,"Action,Biography,Drama",58000000.0,547326372.0,489326372.0,350126372.0,2014,25-12-2014,133.0,7.3,401915
Goosebumps,"Adventure,Comedy,Family",58000000.0,158905324.0,100905324.0,80069458.0,2015,16-10-2015,103.0,6.3,72858
Sabrina,"Horror,Thriller",58000000.0,87100000.0,29100000.0,53458319.0,2018,15-12-1995,113.0,4.3,971
Red Tails,"Action,Adventure,Drama",58000000.0,50365498.0,-7634502.0,49876377.0,2012,20-01-2012,125.0,5.9,31815
The Internship,Comedy,58000000.0,93672764.0,35672764.0,44672764.0,2013,07-06-2013,119.0,6.3,179817
Resident Evil: Afterlife,"Action,Adventure,Horror",57500000.0,295874190.0,238374190.0,60128566.0,2010,10-09-2010,96.0,5.9,153270
That's My Boy,Comedy,57500000.0,58085235.0,585235.0,36931089.0,2012,15-06-2012,116.0,5.6,83009
Ghost Rider: Spirit of Vengeance,"Action,Fantasy,Thriller",57000000.0,149217355.0,92217355.0,51774002.0,2011,17-02-2012,96.0,4.3,103608
Into the Woods,"Adventure,Comedy,Drama",56200000.0,213116401.0,156916401.0,128002372.0,2014,25-12-2014,125.0,6.0,123577
Bohemian Rhapsody,"Biography,Drama,Music",55000000.0,894985342.0,839985342.0,216303339.0,2018,02-11-2018,134.0,8.0,345466
Hitch,Drama,55000000.0,366784257.0,311784257.0,177784257.0,2012,11-02-2005,70.0,7.4,8
Fifty Shades Darker,"Drama,Romance",55000000.0,381398492.0,326398492.0,114434010.0,2017,10-02-2017,118.0,4.6,81706
Captain Phillips,"Biography,Drama,Thriller",55000000.0,220648184.0,165648184.0,107136417.0,2013,11-10-2013,134.0,7.8,387402
Murder on the Orient Express,"Crime,Drama,Mystery",55000000.0,345922730.0,290922730.0,102826543.0,2017,10-11-2017,114.0,6.5,178603
The Equalizer,"Action,Crime,Thriller",55000000.0,192903624.0,137903624.0,101530738.0,2014,26-09-2014,132.0,7.2,302302
Fifty Shades Freed,"Drama,Romance,Thriller",55000000.0,371350619.0,316350619.0,100407760.0,2018,09-02-2018,105.0,4.5,43893
Date Night,"Comedy,Crime,Romance",55000000.0,152269033.0,97269033.0,98711404.0,2010,09-04-2010,88.0,6.3,144683
Paddington,"Adventure,Comedy,Family",55000000.0,258789097.0,203789097.0,76223578.0,2014,16-01-2015,95.0,7.2,84679
Free Birds,"Adventure,Animation,Comedy",55000000.0,110387072.0,55387072.0,55750480.0,2013,01-11-2013,91.0,5.9,20934
Muppets Most Wanted,"Adventure,Comedy,Crime",55000000.0,79312301.0,24312301.0,51178893.0,2014,21-03-2014,107.0,6.4,29018
Kubo and the Two Strings,"Action,Adventure,Animation",55000000.0,77548122.0,22548122.0,48023088.0,2016,19-08-2016,101.0,7.8,105578
Burlesque,"Drama,Music,Musical",55000000.0,90552675.0,35552675.0,39440655.0,2010,24-11-2010,119.0,6.4,71021
The Watch,"Action,Comedy,Horror",55000000.0,67130045.0,12130045.0,34353000.0,2012,27-07-2012,102.0,5.7,115757
The Hunted,"Action,Comedy,Horror",55000000.0,47213095.0,-7786905.0,34234008.0,2015,14-03-2003,90.0,6.5,53
The Hunted,"Horror,Mystery,Thriller",55000000.0,47213095.0,-7786905.0,34234008.0,2013,14-03-2003,89.0,4.7,1058
Annihilation,"Adventure,Drama,Horror",55000000.0,43070915.0,-11929085.0,32732301.0,2018,23-02-2018,115.0,6.9,228664
Crimson Peak,"Drama,Fantasy,Horror",55000000.0,74966854.0,19966854.0,31090320.0,2015,16-10-2015,119.0,6.5,119287
The Pirates! Band of Misfits,"Adventure,Animation,Comedy",55000000.0,136143605.0,81143605.0,31051126.0,2012,27-04-2012,88.0,6.7,41958
Chain Reaction,Drama,55000000.0,60209334.0,5209334.0,21226204.0,2017,02-08-1996,100.0,3.4,37
Turbulence,Comedy,55000000.0,11532774.0,-43467226.0,11532774.0,2011,10-01-1997,90.0,8.2,34
Turbulence,Drama,55000000.0,11532774.0,-43467226.0,11532774.0,2014,10-01-1997,90.0,6.8,8
Turbulence,"Action,Drama,Thriller",55000000.0,11532774.0,-43467226.0,11532774.0,2016,10-01-1997,120.0,5.3,249
Bullet to the Head,"Action,Crime,Thriller",55000000.0,22597969.0,-32402031.0,9489829.0,2012,01-02-2013,92.0,5.7,44816
Black Mass,"Biography,Crime,Drama",53000000.0,98837872.0,45837872.0,62575678.0,2015,18-09-2015,123.0,6.9,155847
Beloved,Comedy,53000000.0,22852487.0,-30147513.0,22852487.0,2010,16-10-1998,107.0,6.4,506
Beloved,"Drama,Musical,Romance",53000000.0,22852487.0,-30147513.0,22852487.0,2011,16-10-1998,133.0,6.2,2138
Beloved,Drama,53000000.0,22852487.0,-30147513.0,22852487.0,2012,16-10-1998,99.0,6.7,15
Beloved,Documentary,53000000.0,22852487.0,-30147513.0,22852487.0,2018,16-10-1998,66.0,7.3,22
Zero Dark Thirty,"Drama,Thriller",52500000.0,134612435.0,82112435.0,95720716.0,2012,19-12-2012,157.0,7.4,251072
Valentine's Day,"Comedy,Romance",52000000.0,217569328.0,165569328.0,110485654.0,2010,12-02-2010,125.0,5.7,107171
The Change-Up,"Comedy,Fantasy",52000000.0,75997067.0,23997067.0,37243418.0,2011,05-08-2011,112.0,6.3,155374
Alpha,Crime,51000000.0,99624873.0,48624873.0,35851379.0,2013,17-08-2018,116.0,5.5,102
Alpha,"Drama,Horror,Mystery",51000000.0,99624873.0,48624873.0,35851379.0,2015,17-08-2018,80.0,7.7,37
Alpha,"Adventure,Drama,Family",51000000.0,99624873.0,48624873.0,35851379.0,2018,17-08-2018,96.0,6.7,41882
The Adjustment Bureau,"Romance,Sci-Fi,Thriller",50200000.0,126931325.0,76731325.0,62495645.0,2011,04-03-2011,106.0,7.1,227616
Ted,"Comedy,Fantasy",50000000.0,556016627.0,506016627.0,218665740.0,2012,29-06-2012,106.0,6.9,538367
22 Jump Street,"Action,Comedy,Crime",50000000.0,331333876.0,281333876.0,191719337.0,2014,13-06-2014,112.0,7.0,319504
Central Intelligence,"Action,Comedy,Crime",50000000.0,217194805.0,167194805.0,127440871.0,2016,17-06-2016,107.0,6.3,138872
Anchorman 2: The Legend Continues,Comedy,50000000.0,172185754.0,122185754.0,127352707.0,2013,18-12-2013,119.0,6.3,156116
Super 8,"Mystery,Sci-Fi,Thriller",50000000.0,257972745.0,207972745.0,127004179.0,2011,10-06-2011,112.0,7.0,320575
Creed II,"Drama,Sport",50000000.0,213591522.0,163591522.0,115715889.0,2018,21-11-2018,130.0,7.2,72503
Peter Rabbit,"Adventure,Animation,Comedy",50000000.0,347136477.0,297136477.0,115234093.0,2018,09-02-2018,95.0,6.6,27908
The Mule,"Comedy,Drama",50000000.0,170857676.0,120857676.0,103804407.0,2013,14-12-2018,100.0,6.2,653
The Mule,"Comedy,Crime,Drama",50000000.0,170857676.0,120857676.0,103804407.0,2014,14-12-2018,103.0,6.3,5788
The Mule,"Crime,Drama,Thriller",50000000.0,170857676.0,120857676.0,103804407.0,2018,14-12-2018,116.0,7.1,58955
Non-Stop,"Action,Mystery,Thriller",50000000.0,222383055.0,172383055.0,91742160.0,2014,28-02-2014,106.0,7.0,234717
The Emoji Movie,"Adventure,Animation,Comedy",50000000.0,216562312.0,166562312.0,86089513.0,2017,28-07-2017,86.0,3.2,47294
The Post,"Biography,Drama,History",50000000.0,179748880.0,129748880.0,81903458.0,2017,22-12-2017,116.0,7.2,108017
Payback,Documentary,50000000.0,161626121.0,111626121.0,81526121.0,2012,05-02-1999,82.0,6.4,186
Payback,"Action,Crime,Drama",50000000.0,161626121.0,111626121.0,81526121.0,2010,05-02-1999,115.0,5.5,58
Payback,"Action,Comedy,Drama",50000000.0,161626121.0,111626121.0,81526121.0,2015,05-02-1999,77.0,5.0,74
We Bought a Zoo,"Comedy,Drama,Family",50000000.0,118729073.0,68729073.0,75624550.0,2011,23-12-2011,124.0,7.1,126849
Moneyball,"Biography,Drama,Sport",50000000.0,111300835.0,61300835.0,75605492.0,2011,23-09-2011,133.0,7.6,326657
The Forgotten,Horror,50000000.0,117211892.0,67211892.0,66711892.0,2014,24-09-2004,89.0,5.3,472
American Reunion,Comedy,50000000.0,236799211.0,186799211.0,56758835.0,2012,06-04-2012,113.0,6.7,192250
Hansel & Gretel: Witch Hunters,"Action,Fantasy,Horror",50000000.0,214949716.0,164949716.0,55703475.0,2013,25-01-2013,88.0,6.1,183387
American Made,"Action,Biography,Comedy",50000000.0,135569212.0,85569212.0,51342000.0,2017,29-09-2017,115.0,7.2,131043
The Book of Life,"Adventure,Animation,Comedy",50000000.0,97651543.0,47651543.0,50151543.0,2014,17-10-2014,95.0,7.3,59486
The Book of Life,Thriller,50000000.0,97651543.0,47651543.0,50151543.0,2017,17-10-2014,120.0,6.7,7
Into the Storm,"Action,Adventure,Drama",50000000.0,150429371.0,100429371.0,47602194.0,2014,08-08-2014,89.0,5.8,60894
The Judge,"Crime,Drama",50000000.0,76119388.0,26119388.0,47119388.0,2014,10-10-2014,141.0,7.4,162952
The Judge,Documentary,50000000.0,76119388.0,26119388.0,47119388.0,2017,10-10-2014,76.0,7.3,84
War Dogs,"Comedy,Crime,Drama",50000000.0,86234503.0,36234503.0,43034523.0,2016,19-08-2016,114.0,7.1,154029
The Peacemaker,Documentary,50000000.0,62967368.0,12967368.0,41263140.0,2016,26-09-1997,90.0,7.9,30
The Nice Guys,"Action,Comedy,Crime",50000000.0,59596747.0,9596747.0,36261763.0,2016,20-05-2016,116.0,7.4,240337
Marmaduke,"Comedy,Family",50000000.0,89895930.0,39895930.0,33644788.0,2010,04-06-2010,87.0,4.2,13283
Hereafter,"Drama,Fantasy,Romance",50000000.0,108660270.0,58660270.0,32746941.0,2010,15-10-2010,129.0,6.5,87288
Assassins,"Action,Drama,Thriller",50000000.0,83306268.0,33306268.0,30306268.0,2014,06-10-1995,84.0,4.4,73
Zoolander 2,Comedy,50000000.0,55348693.0,5348693.0,28848693.0,2016,12-02-2016,101.0,4.7,59914
The Host,"Action,Adventure,Drama",50000000.0,64477051.0,14477051.0,26623701.0,2013,29-03-2013,125.0,5.9,105633
The Host,Documentary,50000000.0,64477051.0,14477051.0,26623701.0,2015,29-03-2013,60.0,6.4,8
Run All Night,"Action,Drama,Thriller",50000000.0,66961644.0,16961644.0,26461644.0,2015,13-03-2015,114.0,6.6,94131
Your Highness,"Adventure,Comedy,Fantasy",50000000.0,26121638.0,-23878362.0,21596445.0,2011,08-04-2011,102.0,5.5,92940
Snowden,"Biography,Drama,Thriller",50000000.0,35380918.0,-14619082.0,21587519.0,2016,16-09-2016,134.0,7.3,119149
Dream House,"Drama,Mystery,Thriller",50000000.0,41642166.0,-8357834.0,21302340.0,2011,30-09-2011,84.0,6.0,59714
Free State of Jones,"Action,Biography,Drama",50000000.0,23237252.0,-26762748.0,20810036.0,2016,24-06-2016,139.0,6.9,45135
Gamer,Drama,50000000.0,42002029.0,-7997971.0,20534907.0,2011,04-09-2009,92.0,5.0,416
Beautiful Creatures,"Drama,Fantasy,Romance",50000000.0,60282876.0,10282876.0,19452138.0,2013,14-02-2013,124.0,6.2,79764
Fair Game,"Biography,Drama,Thriller",50000000.0,26097497.0,-23902503.0,11497497.0,2010,03-11-1995,108.0,6.8,43862
Drive Angry,"Action,Fantasy,Thriller",50000000.0,41042583.0,-8957417.0,10721033.0,2011,25-02-2011,104.0,5.4,90203
The Scarlet Letter,"Drama,History",50000000.0,10359006.0,-39640994.0,10359006.0,2015,13-10-1995,111.0,6.1,19
Domino,"Crime,Thriller",50000000.0,23574057.0,-26425943.0,10169202.0,2019,14-10-2005,89.0,4.6,758
